INFO     | 2020-01-08 18:14:22,960 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2020-01-09 17:15:17,547 | progress   |       Finished subset 2/7, 28.57 percent done
INFO     | 2020-01-09 17:19:28,132 | progress   |       Finished subset 3/7, 42.86 percent done
INFO     | 2020-01-09 17:23:45,899 | progress   |       Finished subset 4/7, 57.14 percent done
INFO     | 2020-01-09 17:27:53,103 | progress   |       Finished subset 5/7, 71.43 percent done
INFO     | 2020-01-09 17:32:06,690 | progress   |       Finished subset 6/7, 85.71 percent done
INFO     | 2020-01-09 17:36:05,291 | progress   |       Finished subset 7/7, 100.00 percent done
INFO     | 2020-01-09 17:36:05,306 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 17:36:05,366 | analysis_m |       Combining subsets: 'gene19' and 'gene21'
INFO     | 2020-01-09 17:36:05,370 | analysis_m |       The best scheme has 69 subsets and improves the aic score by 2.00 to 1046813.7
INFO     | 2020-01-09 17:36:05,400 | analysis_m |    *** Relaxed clustering algorithm step 12 of up to 79 ***
INFO     | 2020-01-09 17:36:05,402 | analysis_m |       Measuring the similarity of 2346 subset pairs
INFO     | 2020-01-09 17:36:05,405 | analysis_m |       Choosing the 235 most similar subset pairs
INFO     | 2020-01-09 17:36:05,411 | analysis_m |       Analysing 9 new subset pairs
INFO     | 2020-01-09 17:40:32,989 | progress   |       Finished subset 1/9, 11.11 percent done
INFO     | 2020-01-09 17:45:01,456 | progress   |       Finished subset 2/9, 22.22 percent done
INFO     | 2020-01-09 17:49:35,894 | progress   |       Finished subset 3/9, 33.33 percent done
INFO     | 2020-01-09 17:53:09,096 | progress   |       Finished subset 4/9, 44.44 percent done
INFO     | 2020-01-09 17:57:25,378 | progress   |       Finished subset 5/9, 55.56 percent done
INFO     | 2020-01-09 18:01:41,050 | progress   |       Finished subset 6/9, 66.67 percent done
INFO     | 2020-01-09 18:05:40,403 | progress   |       Finished subset 7/9, 77.78 percent done
INFO     | 2020-01-09 18:09:29,080 | progress   |       Finished subset 8/9, 88.89 percent done
INFO     | 2020-01-09 18:12:16,090 | progress   |       Finished subset 9/9, 100.00 percent done
INFO     | 2020-01-09 18:12:16,094 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 18:12:16,179 | analysis_m |       Combining subsets: 'gene80' and 'gene23'
INFO     | 2020-01-09 18:12:16,183 | analysis_m |       The best scheme has 68 subsets and improves the aic score by 2.00 to 1046811.7
INFO     | 2020-01-09 18:12:16,333 | analysis_m |    *** Relaxed clustering algorithm step 13 of up to 79 ***
INFO     | 2020-01-09 18:12:16,335 | analysis_m |       Measuring the similarity of 2278 subset pairs
INFO     | 2020-01-09 18:12:16,339 | analysis_m |       Choosing the 228 most similar subset pairs
INFO     | 2020-01-09 18:12:16,346 | analysis_m |       Analysing 15 new subset pairs
INFO     | 2020-01-09 18:16:37,270 | progress   |       Finished subset 1/15, 6.67 percent done
INFO     | 2020-01-09 18:20:46,083 | progress   |       Finished subset 2/15, 13.33 percent done
INFO     | 2020-01-09 18:24:06,861 | progress   |       Finished subset 3/15, 20.00 percent done
INFO     | 2020-01-09 18:27:55,109 | progress   |       Finished subset 4/15, 26.67 percent done
INFO     | 2020-01-09 18:31:59,686 | progress   |       Finished subset 5/15, 33.33 percent done
INFO     | 2020-01-09 18:35:41,207 | progress   |       Finished subset 6/15, 40.00 percent done
INFO     | 2020-01-09 18:39:25,421 | progress   |       Finished subset 7/15, 46.67 percent done
INFO     | 2020-01-09 18:43:18,553 | progress   |       Finished subset 8/15, 53.33 percent done
INFO     | 2020-01-09 18:47:18,531 | progress   |       Finished subset 9/15, 60.00 percent done
INFO     | 2020-01-09 18:51:02,918 | progress   |       Finished subset 10/15, 66.67 percent done
INFO     | 2020-01-09 18:54:41,443 | progress   |       Finished subset 11/15, 73.33 percent done
INFO     | 2020-01-09 18:58:12,694 | progress   |       Finished subset 12/15, 80.00 percent done
INFO     | 2020-01-09 19:01:18,201 | progress   |       Finished subset 13/15, 86.67 percent done
INFO     | 2020-01-09 19:04:05,047 | progress   |       Finished subset 14/15, 93.33 percent done
INFO     | 2020-01-09 19:06:32,677 | progress   |       Finished subset 15/15, 100.00 percent done
INFO     | 2020-01-09 19:06:32,681 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 19:06:32,790 | analysis_m |       Combining subsets: 'gene29' and 'gene47'
INFO     | 2020-01-09 19:06:32,794 | analysis_m |       The best scheme has 67 subsets and improves the aic score by 2.00 to 1046809.7
INFO     | 2020-01-09 19:06:32,817 | analysis_m |    *** Relaxed clustering algorithm step 14 of up to 79 ***
INFO     | 2020-01-09 19:06:32,819 | analysis_m |       Measuring the similarity of 2211 subset pairs
INFO     | 2020-01-09 19:06:32,822 | analysis_m |       Choosing the 222 most similar subset pairs
INFO     | 2020-01-09 19:06:32,828 | analysis_m |       Analysing 9 new subset pairs
INFO     | 2020-01-09 19:12:41,642 | progress   |       Finished subset 1/9, 11.11 percent done
INFO     | 2020-01-09 19:17:30,982 | progress   |       Finished subset 2/9, 22.22 percent done
INFO     | 2020-01-09 19:22:04,309 | progress   |       Finished subset 3/9, 33.33 percent done
INFO     | 2020-01-09 19:26:37,462 | progress   |       Finished subset 4/9, 44.44 percent done
INFO     | 2020-01-09 19:30:48,085 | progress   |       Finished subset 5/9, 55.56 percent done
INFO     | 2020-01-09 19:34:55,946 | progress   |       Finished subset 6/9, 66.67 percent done
INFO     | 2020-01-09 19:39:10,336 | progress   |       Finished subset 7/9, 77.78 percent done
INFO     | 2020-01-09 19:42:08,401 | progress   |       Finished subset 8/9, 88.89 percent done
INFO     | 2020-01-09 19:45:05,692 | progress   |       Finished subset 9/9, 100.00 percent done
INFO     | 2020-01-09 19:45:05,696 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 19:45:05,775 | analysis_m |       Combining subsets: 'gene70' and 'gene39'
INFO     | 2020-01-09 19:45:05,779 | analysis_m |       The best scheme has 66 subsets and improves the aic score by 2.00 to 1046807.7
INFO     | 2020-01-09 19:45:05,796 | analysis_m |    *** Relaxed clustering algorithm step 15 of up to 79 ***
INFO     | 2020-01-09 19:45:05,798 | analysis_m |       Measuring the similarity of 2145 subset pairs
INFO     | 2020-01-09 19:45:05,801 | analysis_m |       Choosing the 215 most similar subset pairs
INFO     | 2020-01-09 19:45:05,807 | analysis_m |       Analysing 7 new subset pairs
INFO     | 2020-01-09 19:50:28,072 | progress   |       Finished subset 1/7, 14.29 percent done
INFO     | 2020-01-09 19:54:32,214 | progress   |       Finished subset 2/7, 28.57 percent done
INFO     | 2020-01-09 19:58:23,984 | progress   |       Finished subset 3/7, 42.86 percent done
INFO     | 2020-01-09 20:02:15,505 | progress   |       Finished subset 4/7, 57.14 percent done
INFO     | 2020-01-09 20:05:43,063 | progress   |       Finished subset 5/7, 71.43 percent done
INFO     | 2020-01-09 20:09:05,679 | progress   |       Finished subset 6/7, 85.71 percent done
INFO     | 2020-01-09 20:12:38,305 | progress   |       Finished subset 7/7, 100.00 percent done
INFO     | 2020-01-09 20:12:38,309 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 20:12:38,372 | analysis_m |       Combining subsets: 'gene62' and 'gene69'
INFO     | 2020-01-09 20:12:38,376 | analysis_m |       The best scheme has 65 subsets and improves the aic score by 2.00 to 1046805.7
INFO     | 2020-01-09 20:12:38,392 | analysis_m |    *** Relaxed clustering algorithm step 16 of up to 79 ***
INFO     | 2020-01-09 20:12:38,394 | analysis_m |       Measuring the similarity of 2080 subset pairs
INFO     | 2020-01-09 20:12:38,397 | analysis_m |       Choosing the 208 most similar subset pairs
INFO     | 2020-01-09 20:12:38,403 | analysis_m |       Analysing 4 new subset pairs
INFO     | 2020-01-09 20:18:51,937 | progress   |       Finished subset 1/4, 25.00 percent done
INFO     | 2020-01-09 20:24:21,904 | progress   |       Finished subset 2/4, 50.00 percent done
INFO     | 2020-01-09 20:29:09,069 | progress   |       Finished subset 3/4, 75.00 percent done
INFO     | 2020-01-09 20:33:43,890 | progress   |       Finished subset 4/4, 100.00 percent done
INFO     | 2020-01-09 20:33:43,907 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 20:33:43,954 | analysis_m |       Combining subsets: 'gene35' and 'gene42'
INFO     | 2020-01-09 20:33:43,958 | analysis_m |       The best scheme has 64 subsets and improves the aic score by 2.00 to 1046803.7
INFO     | 2020-01-09 20:33:43,974 | analysis_m |    *** Relaxed clustering algorithm step 17 of up to 79 ***
INFO     | 2020-01-09 20:33:43,976 | analysis_m |       Measuring the similarity of 2016 subset pairs
INFO     | 2020-01-09 20:33:43,978 | analysis_m |       Choosing the 202 most similar subset pairs
INFO     | 2020-01-09 20:33:43,984 | analysis_m |       Analysing 6 new subset pairs
INFO     | 2020-01-09 20:37:49,266 | progress   |       Finished subset 1/6, 16.67 percent done
INFO     | 2020-01-09 20:41:31,516 | progress   |       Finished subset 2/6, 33.33 percent done
INFO     | 2020-01-09 20:45:21,785 | progress   |       Finished subset 3/6, 50.00 percent done
INFO     | 2020-01-09 20:49:07,931 | progress   |       Finished subset 4/6, 66.67 percent done
INFO     | 2020-01-09 20:52:43,515 | progress   |       Finished subset 5/6, 83.33 percent done
INFO     | 2020-01-09 20:56:17,824 | progress   |       Finished subset 6/6, 100.00 percent done
INFO     | 2020-01-09 20:56:17,827 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 20:56:17,864 | analysis_m |       Combining subsets: 'gene31' and 'gene19, gene21'
INFO     | 2020-01-09 20:56:17,867 | analysis_m |       The best scheme has 63 subsets and improves the aic score by 2.00 to 1046801.7
INFO     | 2020-01-09 20:56:18,043 | analysis_m |    *** Relaxed clustering algorithm step 18 of up to 79 ***
INFO     | 2020-01-09 20:56:18,044 | analysis_m |       Measuring the similarity of 1953 subset pairs
INFO     | 2020-01-09 20:56:18,047 | analysis_m |       Choosing the 196 most similar subset pairs
INFO     | 2020-01-09 20:56:18,051 | analysis_m |       Analysing 8 new subset pairs
INFO     | 2020-01-09 21:02:21,236 | progress   |       Finished subset 1/8, 12.50 percent done
INFO     | 2020-01-09 21:08:05,920 | progress   |       Finished subset 2/8, 25.00 percent done
INFO     | 2020-01-09 21:12:46,188 | progress   |       Finished subset 3/8, 37.50 percent done
INFO     | 2020-01-09 21:18:15,696 | progress   |       Finished subset 4/8, 50.00 percent done
INFO     | 2020-01-09 21:23:45,774 | progress   |       Finished subset 5/8, 62.50 percent done
INFO     | 2020-01-09 21:29:00,469 | progress   |       Finished subset 6/8, 75.00 percent done
INFO     | 2020-01-09 21:34:22,081 | progress   |       Finished subset 7/8, 87.50 percent done
INFO     | 2020-01-09 21:37:16,496 | progress   |       Finished subset 8/8, 100.00 percent done
INFO     | 2020-01-09 21:37:16,509 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 21:37:16,563 | analysis_m |       Combining subsets: 'gene73' and 'gene63'
INFO     | 2020-01-09 21:37:16,566 | analysis_m |       The best scheme has 62 subsets and improves the aic score by 2.00 to 1046799.7
INFO     | 2020-01-09 21:37:16,579 | analysis_m |    *** Relaxed clustering algorithm step 19 of up to 79 ***
INFO     | 2020-01-09 21:37:16,580 | analysis_m |       Measuring the similarity of 1891 subset pairs
INFO     | 2020-01-09 21:37:16,583 | analysis_m |       Choosing the 190 most similar subset pairs
INFO     | 2020-01-09 21:37:16,587 | analysis_m |       Analysing 4 new subset pairs
INFO     | 2020-01-09 21:45:36,037 | progress   |       Finished subset 1/4, 25.00 percent done
INFO     | 2020-01-09 21:49:23,621 | progress   |       Finished subset 2/4, 50.00 percent done
INFO     | 2020-01-09 21:53:52,925 | progress   |       Finished subset 3/4, 75.00 percent done
INFO     | 2020-01-09 21:57:48,533 | progress   |       Finished subset 4/4, 100.00 percent done
INFO     | 2020-01-09 21:57:48,551 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 21:57:48,600 | analysis_m |       Combining subsets: 'gene9' and 'gene43'
INFO     | 2020-01-09 21:57:48,604 | analysis_m |       The best scheme has 61 subsets and improves the aic score by 2.00 to 1046797.7
INFO     | 2020-01-09 21:57:48,778 | analysis_m |    *** Relaxed clustering algorithm step 20 of up to 79 ***
INFO     | 2020-01-09 21:57:48,780 | analysis_m |       Measuring the similarity of 1830 subset pairs
INFO     | 2020-01-09 21:57:48,783 | analysis_m |       Choosing the 183 most similar subset pairs
INFO     | 2020-01-09 21:57:48,789 | analysis_m |       Analysing 2 new subset pairs
INFO     | 2020-01-09 22:05:41,536 | progress   |       Finished subset 1/2, 50.00 percent done
INFO     | 2020-01-09 22:10:38,460 | progress   |       Finished subset 2/2, 100.00 percent done
INFO     | 2020-01-09 22:10:38,465 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 22:10:38,488 | analysis_m |       Combining subsets: 'gene38' and 'gene32'
INFO     | 2020-01-09 22:10:38,492 | analysis_m |       The best scheme has 60 subsets and improves the aic score by 2.00 to 1046795.7
INFO     | 2020-01-09 22:10:38,505 | analysis_m |    *** Relaxed clustering algorithm step 21 of up to 79 ***
INFO     | 2020-01-09 22:10:38,507 | analysis_m |       Measuring the similarity of 1770 subset pairs
INFO     | 2020-01-09 22:10:38,509 | analysis_m |       Choosing the 177 most similar subset pairs
INFO     | 2020-01-09 22:10:38,513 | analysis_m |       Analysing 9 new subset pairs
INFO     | 2020-01-09 22:15:38,638 | progress   |       Finished subset 1/9, 11.11 percent done
INFO     | 2020-01-09 22:19:42,968 | progress   |       Finished subset 2/9, 22.22 percent done
INFO     | 2020-01-09 22:23:52,539 | progress   |       Finished subset 3/9, 33.33 percent done
INFO     | 2020-01-09 22:27:04,128 | progress   |       Finished subset 4/9, 44.44 percent done
INFO     | 2020-01-09 22:30:52,378 | progress   |       Finished subset 5/9, 55.56 percent done
INFO     | 2020-01-09 22:34:46,372 | progress   |       Finished subset 6/9, 66.67 percent done
INFO     | 2020-01-09 22:38:20,242 | progress   |       Finished subset 7/9, 77.78 percent done
INFO     | 2020-01-09 22:42:00,212 | progress   |       Finished subset 8/9, 88.89 percent done
INFO     | 2020-01-09 22:45:42,465 | progress   |       Finished subset 9/9, 100.00 percent done
INFO     | 2020-01-09 22:45:42,468 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 22:45:42,519 | analysis_m |       Combining subsets: 'gene76' and 'gene38, gene32'
INFO     | 2020-01-09 22:45:42,522 | analysis_m |       The best scheme has 59 subsets and improves the aic score by 2.00 to 1046793.7
INFO     | 2020-01-09 22:45:42,534 | analysis_m |    *** Relaxed clustering algorithm step 22 of up to 79 ***
INFO     | 2020-01-09 22:45:42,535 | analysis_m |       Measuring the similarity of 1711 subset pairs
INFO     | 2020-01-09 22:45:42,538 | analysis_m |       Choosing the 172 most similar subset pairs
INFO     | 2020-01-09 22:45:42,541 | analysis_m |       Analysing 12 new subset pairs
INFO     | 2020-01-09 22:53:56,841 | progress   |       Finished subset 1/12, 8.33 percent done
INFO     | 2020-01-09 22:59:30,598 | progress   |       Finished subset 2/12, 16.67 percent done
INFO     | 2020-01-09 23:04:10,989 | progress   |       Finished subset 3/12, 25.00 percent done
INFO     | 2020-01-09 23:09:22,424 | progress   |       Finished subset 4/12, 33.33 percent done
INFO     | 2020-01-09 23:13:30,839 | progress   |       Finished subset 5/12, 41.67 percent done
INFO     | 2020-01-09 23:18:03,757 | progress   |       Finished subset 6/12, 50.00 percent done
INFO     | 2020-01-09 23:22:46,024 | progress   |       Finished subset 7/12, 58.33 percent done
INFO     | 2020-01-09 23:27:10,343 | progress   |       Finished subset 8/12, 66.67 percent done
INFO     | 2020-01-09 23:31:43,548 | progress   |       Finished subset 9/12, 75.00 percent done
INFO     | 2020-01-09 23:34:17,746 | progress   |       Finished subset 10/12, 83.33 percent done
INFO     | 2020-01-09 23:37:17,246 | progress   |       Finished subset 11/12, 91.67 percent done
INFO     | 2020-01-09 23:39:58,899 | progress   |       Finished subset 12/12, 100.00 percent done
INFO     | 2020-01-09 23:39:58,903 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-09 23:39:58,963 | analysis_m |       Combining subsets: 'gene72' and 'gene27'
INFO     | 2020-01-09 23:39:58,967 | analysis_m |       The best scheme has 58 subsets and improves the aic score by 2.00 to 1046791.7
INFO     | 2020-01-09 23:39:58,980 | analysis_m |    *** Relaxed clustering algorithm step 23 of up to 79 ***
INFO     | 2020-01-09 23:39:58,982 | analysis_m |       Measuring the similarity of 1653 subset pairs
INFO     | 2020-01-09 23:39:58,984 | analysis_m |       Choosing the 166 most similar subset pairs
INFO     | 2020-01-09 23:39:58,988 | analysis_m |       Analysing 8 new subset pairs
INFO     | 2020-01-09 23:47:36,820 | progress   |       Finished subset 1/8, 12.50 percent done
INFO     | 2020-01-09 23:52:46,546 | progress   |       Finished subset 2/8, 25.00 percent done
INFO     | 2020-01-09 23:57:24,669 | progress   |       Finished subset 3/8, 37.50 percent done
INFO     | 2020-01-10 00:01:31,201 | progress   |       Finished subset 4/8, 50.00 percent done
INFO     | 2020-01-10 00:06:07,246 | progress   |       Finished subset 5/8, 62.50 percent done
INFO     | 2020-01-10 00:10:48,502 | progress   |       Finished subset 6/8, 75.00 percent done
INFO     | 2020-01-10 00:15:18,362 | progress   |       Finished subset 7/8, 87.50 percent done
INFO     | 2020-01-10 00:19:42,221 | progress   |       Finished subset 8/8, 100.00 percent done
INFO     | 2020-01-10 00:19:42,225 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-10 00:19:42,297 | analysis_m |       Combining subsets: 'gene52' and 'gene54'
INFO     | 2020-01-10 00:19:42,301 | analysis_m |       The best scheme has 57 subsets and improves the aic score by 2.00 to 1046789.7
INFO     | 2020-01-10 00:19:42,318 | analysis_m |    *** Relaxed clustering algorithm step 24 of up to 79 ***
INFO     | 2020-01-10 00:19:42,320 | analysis_m |       Measuring the similarity of 1596 subset pairs
INFO     | 2020-01-10 00:19:42,323 | analysis_m |       Choosing the 160 most similar subset pairs
INFO     | 2020-01-10 00:19:42,328 | analysis_m |       Analysing 3 new subset pairs
INFO     | 2020-01-10 00:23:56,909 | progress   |       Finished subset 1/3, 33.33 percent done
INFO     | 2020-01-10 00:27:12,891 | progress   |       Finished subset 2/3, 66.67 percent done
INFO     | 2020-01-10 00:30:58,730 | progress   |       Finished subset 3/3, 100.00 percent done
INFO     | 2020-01-10 00:30:58,733 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-10 00:30:58,772 | analysis_m |       Combining subsets: 'gene4' and 'gene49'
INFO     | 2020-01-10 00:30:58,776 | analysis_m |       The best scheme has 56 subsets and improves the aic score by 2.00 to 1046787.7
INFO     | 2020-01-10 00:30:58,794 | analysis_m |    *** Relaxed clustering algorithm step 25 of up to 79 ***
INFO     | 2020-01-10 00:30:58,796 | analysis_m |       Measuring the similarity of 1540 subset pairs
INFO     | 2020-01-10 00:30:58,799 | analysis_m |       Choosing the 154 most similar subset pairs
INFO     | 2020-01-10 00:30:58,804 | analysis_m |       Analysing 9 new subset pairs
INFO     | 2020-01-10 00:38:06,199 | progress   |       Finished subset 1/9, 11.11 percent done
INFO     | 2020-01-10 00:43:44,160 | progress   |       Finished subset 2/9, 22.22 percent done
INFO     | 2020-01-10 00:48:31,917 | progress   |       Finished subset 3/9, 33.33 percent done
INFO     | 2020-01-10 00:52:40,760 | progress   |       Finished subset 4/9, 44.44 percent done
INFO     | 2020-01-10 00:55:53,130 | progress   |       Finished subset 5/9, 55.56 percent done
INFO     | 2020-01-10 00:59:44,372 | progress   |       Finished subset 6/9, 66.67 percent done
INFO     | 2020-01-10 01:03:26,389 | progress   |       Finished subset 7/9, 77.78 percent done
INFO     | 2020-01-10 01:07:22,996 | progress   |       Finished subset 8/9, 88.89 percent done
INFO     | 2020-01-10 01:10:03,993 | progress   |       Finished subset 9/9, 100.00 percent done
INFO     | 2020-01-10 01:10:03,998 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-10 01:10:04,081 | analysis_m |       Combining subsets: 'gene53' and 'gene17'
INFO     | 2020-01-10 01:10:04,085 | analysis_m |       The best scheme has 55 subsets and improves the aic score by 2.00 to 1046785.7
INFO     | 2020-01-10 01:10:04,103 | analysis_m |    *** Relaxed clustering algorithm step 26 of up to 79 ***
INFO     | 2020-01-10 01:10:04,105 | analysis_m |       Measuring the similarity of 1485 subset pairs
INFO     | 2020-01-10 01:10:04,108 | analysis_m |       Choosing the 149 most similar subset pairs
INFO     | 2020-01-10 01:10:04,113 | analysis_m |       Analysing 8 new subset pairs
INFO     | 2020-01-10 01:16:45,264 | progress   |       Finished subset 1/8, 12.50 percent done
INFO     | 2020-01-10 01:22:09,469 | progress   |       Finished subset 2/8, 25.00 percent done
INFO     | 2020-01-10 01:27:01,931 | progress   |       Finished subset 3/8, 37.50 percent done
INFO     | 2020-01-10 01:31:45,350 | progress   |       Finished subset 4/8, 50.00 percent done
INFO     | 2020-01-10 01:36:33,724 | progress   |       Finished subset 5/8, 62.50 percent done
INFO     | 2020-01-10 01:41:27,807 | progress   |       Finished subset 6/8, 75.00 percent done
INFO     | 2020-01-10 01:45:58,546 | progress   |       Finished subset 7/8, 87.50 percent done
INFO     | 2020-01-10 01:48:05,639 | progress   |       Finished subset 8/8, 100.00 percent done
INFO     | 2020-01-10 01:48:05,643 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-10 01:48:05,711 | analysis_m |       Combining subsets: 'gene13' and 'gene73, gene63'
INFO     | 2020-01-10 01:48:05,716 | analysis_m |       The best scheme has 54 subsets and improves the aic score by 2.00 to 1046783.7
INFO     | 2020-01-10 01:48:05,734 | analysis_m |    *** Relaxed clustering algorithm step 27 of up to 79 ***
INFO     | 2020-01-10 01:48:05,736 | analysis_m |       Measuring the similarity of 1431 subset pairs
INFO     | 2020-01-10 01:48:05,738 | analysis_m |       Choosing the 144 most similar subset pairs
INFO     | 2020-01-10 01:48:05,743 | analysis_m |       Analysing 3 new subset pairs
INFO     | 2020-01-10 01:58:07,165 | progress   |       Finished subset 1/3, 33.33 percent done
INFO     | 2020-01-10 02:04:27,128 | progress   |       Finished subset 2/3, 66.67 percent done
INFO     | 2020-01-10 02:10:01,242 | progress   |       Finished subset 3/3, 100.00 percent done
INFO     | 2020-01-10 02:10:01,246 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-10 02:10:01,289 | analysis_m |       Combining subsets: 'gene20' and 'gene1'
INFO     | 2020-01-10 02:10:01,299 | analysis_m |       The best scheme has 53 subsets and improves the aic score by 2.00 to 1046781.7
INFO     | 2020-01-10 02:10:01,315 | analysis_m |    *** Relaxed clustering algorithm step 28 of up to 79 ***
INFO     | 2020-01-10 02:10:01,317 | analysis_m |       Measuring the similarity of 1378 subset pairs
INFO     | 2020-01-10 02:10:01,320 | analysis_m |       Choosing the 138 most similar subset pairs
INFO     | 2020-01-10 02:10:01,325 | analysis_m |       Analysing 7 new subset pairs
INFO     | 2020-01-10 02:17:30,811 | progress   |       Finished subset 1/7, 14.29 percent done
INFO     | 2020-01-10 02:23:40,518 | progress   |       Finished subset 2/7, 28.57 percent done
INFO     | 2020-01-10 02:28:38,423 | progress   |       Finished subset 3/7, 42.86 percent done
INFO     | 2020-01-10 02:32:48,792 | progress   |       Finished subset 4/7, 57.14 percent done
INFO     | 2020-01-10 02:36:53,151 | progress   |       Finished subset 5/7, 71.43 percent done
INFO     | 2020-01-10 02:40:41,376 | progress   |       Finished subset 6/7, 85.71 percent done
INFO     | 2020-01-10 02:44:45,485 | progress   |       Finished subset 7/7, 100.00 percent done
INFO     | 2020-01-10 02:44:45,488 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-10 02:44:45,528 | analysis_m |       Combining subsets: 'gene44' and 'gene33'
INFO     | 2020-01-10 02:44:45,531 | analysis_m |       The best scheme has 52 subsets and improves the aic score by 2.00 to 1046779.7
INFO     | 2020-01-10 02:44:45,544 | analysis_m |    *** Relaxed clustering algorithm step 29 of up to 79 ***
INFO     | 2020-01-10 02:44:45,546 | analysis_m |       Measuring the similarity of 1326 subset pairs
INFO     | 2020-01-10 02:44:45,548 | analysis_m |       Choosing the 133 most similar subset pairs
INFO     | 2020-01-10 02:44:45,551 | analysis_m |       Analysing 9 new subset pairs
INFO     | 2020-01-10 02:51:51,766 | progress   |       Finished subset 1/9, 11.11 percent done
INFO     | 2020-01-10 02:57:45,481 | progress   |       Finished subset 2/9, 22.22 percent done
INFO     | 2020-01-10 03:01:59,308 | progress   |       Finished subset 3/9, 33.33 percent done
INFO     | 2020-01-10 03:06:28,929 | progress   |       Finished subset 4/9, 44.44 percent done
INFO     | 2020-01-10 03:10:34,518 | progress   |       Finished subset 5/9, 55.56 percent done
INFO     | 2020-01-10 03:14:15,684 | progress   |       Finished subset 6/9, 66.67 percent done
INFO     | 2020-01-10 03:18:06,667 | progress   |       Finished subset 7/9, 77.78 percent done
INFO     | 2020-01-10 03:21:47,750 | progress   |       Finished subset 8/9, 88.89 percent done
INFO     | 2020-01-10 03:25:39,013 | progress   |       Finished subset 9/9, 100.00 percent done
INFO     | 2020-01-10 03:25:39,016 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-10 03:25:39,084 | analysis_m |       Combining subsets: 'gene70, gene39' and 'gene53, gene17'
INFO     | 2020-01-10 03:25:39,088 | analysis_m |       The best scheme has 51 subsets and improves the aic score by 2.00 to 1046777.7
INFO     | 2020-01-10 03:25:39,102 | analysis_m |    *** Relaxed clustering algorithm step 30 of up to 79 ***
INFO     | 2020-01-10 03:25:39,103 | analysis_m |       Measuring the similarity of 1275 subset pairs
INFO     | 2020-01-10 03:25:39,106 | analysis_m |       Choosing the 128 most similar subset pairs
INFO     | 2020-01-10 03:25:39,109 | analysis_m |       Analysing 6 new subset pairs
INFO     | 2020-01-10 03:34:19,005 | progress   |       Finished subset 1/6, 16.67 percent done
INFO     | 2020-01-10 03:41:44,383 | progress   |       Finished subset 2/6, 33.33 percent done
INFO     | 2020-01-10 03:48:24,129 | progress   |       Finished subset 3/6, 50.00 percent done
INFO     | 2020-01-10 03:55:03,030 | progress   |       Finished subset 4/6, 66.67 percent done
INFO     | 2020-01-10 04:01:36,533 | progress   |       Finished subset 5/6, 83.33 percent done
INFO     | 2020-01-10 04:06:07,482 | progress   |       Finished subset 6/6, 100.00 percent done
INFO     | 2020-01-10 04:06:07,485 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-10 04:06:07,521 | analysis_m |       Combining subsets: 'gene25' and 'gene35, gene42'
INFO     | 2020-01-10 04:06:07,524 | analysis_m |       The best scheme has 50 subsets and improves the aic score by 2.00 to 1046775.7
INFO     | 2020-01-10 04:06:07,536 | analysis_m |    *** Relaxed clustering algorithm step 31 of up to 79 ***
INFO     | 2020-01-10 04:06:07,538 | analysis_m |       Measuring the similarity of 1225 subset pairs
INFO     | 2020-01-10 04:06:07,540 | analysis_m |       Choosing the 123 most similar subset pairs
INFO     | 2020-01-10 04:06:07,543 | analysis_m |       Analysing 5 new subset pairs
INFO     | 2020-01-10 04:12:27,766 | progress   |       Finished subset 1/5, 20.00 percent done
INFO     | 2020-01-10 04:17:11,553 | progress   |       Finished subset 2/5, 40.00 percent done
INFO     | 2020-01-10 04:22:15,745 | progress   |       Finished subset 3/5, 60.00 percent done
INFO     | 2020-01-10 04:26:59,119 | progress   |       Finished subset 4/5, 80.00 percent done
INFO     | 2020-01-10 04:30:13,815 | progress   |       Finished subset 5/5, 100.00 percent done
INFO     | 2020-01-10 04:30:13,819 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-01-10 04:30:13,853 | analysis_m |       Combining subsets: 'gene61' and 'gene57'
